204,目黒区,亀の湯,目黒区大岡山１−１３−１５,03-3717-1123,15:30 - 23:00,金曜,35.613289,139.683328
205,目黒区,大岡山浴場,目黒区大岡山２−２−１４,03-3723-2619,15:00 - 24:00,第３水曜,35.608049,139.684234
206,目黒区,第二千代の湯,目黒区碑文谷１−２５−２０,03-3713-9274,15:30 - 22:30,火曜・第２月曜,35.62127,139.689124
207,目黒区,月光泉,目黒区目黒本町４−２−１０,03-3712-6381,14:30 - 25:00 / 第２・４日曜は8:00 - 11:00も営業,第２・４火曜,35.622547,139.697627
208,目黒区,入間湯,目黒区目黒本町３−９−７,03-3712-8468,15:00 - 24:00,水曜,35.622153,139.701599
209,目黒区,富士の湯,目黒区目黒本町５−２１−２,03-3712-4125,15:00 - 24:00,月曜,35.619715,139.699716
210,目黒区,平和湯,目黒区原町１−１４−２０,03-3712-6906,15:30 - 24:00 / 日曜は8:00 - 10:00も営業,第２・３・４金曜,35.616425,139.696471
211,目黒区,宝来泉,目黒区原町2−７−５,03-3711-2041,15:30 - 23:00,月曜・但し第２火曜連休,35.614349,139.692185
212,大田区,六郷温泉,大田区仲六郷４−１９−２,03-3731-0024,10:00 - 22:50,月曜・第４月火連休・祝日は翌日休,35.541648,139.707669
213,大田区,照の湯,大田区仲六郷３−２３−６,03-3739-5527,15:00 - 23:30 / 土・日・祝日は10:00から営業,木曜,35.545819,139.711139
214,大田区,隆の湯,大田区仲六郷２−２７−１２,03-3739-2644,15:00 - 24:00,土曜,35.550121,139.713462
215,大田区,NU-LANDさがみゆ,大田区仲六郷２−７−５,03-3739-1126,10:00 - 23:00 / 火曜は入浴のみ営業（休憩施設close),無休,35.552211,139.714594
216,大田区,蒲田温泉,大田区蒲田本町２−２３−２,03-3732-1126,10:00 - 25:00,無休,35.555864,139.718041
217,大田区,第五相模湯,大田区南六郷２−７−２０,03-3738-6249,15:30 - 24:00 / 日曜は9:00 - 12:00も営業,月曜,35.547877,139.719902
218,大田区,太平湯,大田区南六郷１−５−１７,03-3738-1665,15:30 - 23:30,月４回水曜,35.550448,139.721573
219,大田区,天神湯,大田区南蒲田１−７−２３,03-3731-7069,14:00 - 24:00 / 土・祝日は12:00から　日曜は9:00から営業,木曜・祝日は翌日休,35.559467,139.727173
220,大田区,東湯,大田区東蒲田２−３６−２,03-3738-0775,15:00 - 24:00,不定休,35.561166,139.727739
